#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB111207A   |    509245    | 1.771786e-08 | 1.158861e-08 | 2.437481e-08 | 3.682402e-08 | 2.879063e-08 | 4.459654e-08 | 5.985924e-08 | 4.480548e-08 | 7.463133e-08 | 5.112710e-08 | 3.258826e-08 | 7.287711e-08 | 2.187466e-07 | 1.186810e-07 | 3.695567e-07 | 1.655279e-07 | 1.289499e-07 | 2.027829e-07 | 3.331510e-07 | 2.195741e-07 | 4.896110e-07 | 10.09 | 1.200000 | 11.290000 |  
GRB111204A   |    509018    | 8.872608e-08 | 6.890986e-08 | 1.092374e-07 | 1.335923e-07 | 1.129071e-07 | 1.542557e-07 | 1.505640e-07 | 1.116944e-07 | 1.900952e-07 | 9.678571e-08 | 6.161851e-08 | 1.390116e-07 | 3.222859e-07 | 1.811304e-07 | 5.225779e-07 | 4.696683e-07 | 3.807161e-07 | 5.612693e-07 | 6.951706e-07 | 5.080675e-07 | 9.294398e-07 | 48 | 33.000000 | 81.000000 |  
GRB111201A   |    508800    | 7.186248e-08 | 5.428654e-08 | 9.034668e-08 | 1.190645e-07 | 1.012960e-07 | 1.366792e-07 | 1.496863e-07 | 1.160065e-07 | 1.828446e-07 | 1.048171e-07 | 7.025418e-08 | 1.449446e-07 | 3.748626e-07 | 2.214482e-07 | 5.880336e-07 | 4.454327e-07 | 3.692344e-07 | 5.227477e-07 | 7.154712e-07 | 5.296660e-07 | 9.484013e-07 | 9.498 | 0.000000 | 9.497700 |  
GRB111129A   |    508712    | 6.123360e-08 | 4.936166e-08 | 7.319809e-08 | 6.064008e-08 | 4.874160e-08 | 7.205261e-08 | 4.208039e-08 | 2.666305e-08 | 5.952642e-08 | 1.835861e-08 | 9.351679e-09 | 3.102485e-08 | 4.611262e-08 | 2.056268e-08 | 8.836896e-08 | 1.823138e-07 | 1.450106e-07 | 2.218042e-07 | 2.100679e-07 | 1.580010e-07 | 2.746438e-07 | 8.984 | -6.292000 | 2.692000 |  
GRB111126A   |  00048079001 | 5.211827e-09 | 3.578327e-09 | 6.997292e-09 | 1.271364e-08 | 1.025321e-08 | 1.507579e-08 | 2.474001e-08 | 1.994849e-08 | 2.941305e-08 | 2.423204e-08 | 1.720283e-08 | 3.211146e-08 | 1.186287e-07 | 7.299616e-08 | 1.827932e-07 | 6.689752e-08 | 5.467389e-08 | 7.928661e-08 | 1.612909e-07 | 1.120960e-07 | 2.269865e-07 | 0.712 | 0.000000 | 0.712000 |  
GRB111123A   |    508319    | 1.134556e-06 | 1.062566e-06 | 1.208332e-06 | 1.891020e-06 | 1.822452e-06 | 1.959368e-06 | 2.393625e-06 | 2.282948e-06 | 2.504125e-06 | 1.685102e-06 | 1.559395e-06 | 1.815082e-06 | 6.054053e-06 | 5.443973e-06 | 6.711599e-06 | 7.104378e-06 | 6.847250e-06 | 7.362343e-06 | 1.147324e-05 | 1.079036e-05 | 1.219343e-05 | 490 | -8.704000 | 481.296000 |  
GRB111121A   |    508161    | 3.240882e-07 | 2.898432e-07 | 3.594208e-07 | 5.577290e-07 | 5.221475e-07 | 5.932029e-07 | 7.321722e-07 | 6.693654e-07 | 7.948648e-07 | 5.302653e-07 | 4.600799e-07 | 6.046767e-07 | 1.952331e-06 | 1.611882e-06 | 2.339878e-06 | 2.144239e-06 | 1.996886e-06 | 2.292732e-06 | 3.566344e-06 | 3.173900e-06 | 3.996164e-06 | 138.6 | -0.336000 | 138.264000 |  
GRB111117A   |    507901    | 5.600435e-09 | 4.009144e-09 | 7.395231e-09 | 1.892351e-08 | 1.546578e-08 | 2.233426e-08 | 5.288367e-08 | 4.631287e-08 | 5.943216e-08 | 6.787527e-08 | 5.562139e-08 | 8.069593e-08 | 4.452784e-07 | 3.265440e-07 | 5.957193e-07 | 1.452820e-07 | 1.264421e-07 | 1.641919e-07 | 5.226868e-07 | 4.011914e-07 | 6.732892e-07 | 0.496 | 0.024000 | 0.520000 |  
GRB111109A   |    507342    | 4.728550e-08 | 3.820041e-08 | 5.660542e-08 | 6.996294e-08 | 6.020714e-08 | 7.970178e-08 | 7.729441e-08 | 5.937834e-08 | 9.576307e-08 | 4.891342e-08 | 3.296842e-08 | 6.791224e-08 | 1.608193e-07 | 9.742671e-08 | 2.479351e-07 | 2.434547e-07 | 2.019193e-07 | 2.863967e-07 | 3.553596e-07 | 2.699903e-07 | 4.597673e-07 | 14 | -5.600000 | 8.400000 |  
GRB111107A   |    507185    | 1.205674e-07 | 1.040543e-07 | 1.377780e-07 | 2.238102e-07 | 2.055038e-07 | 2.419858e-07 | 3.201769e-07 | 2.868864e-07 | 3.532319e-07 | 2.478677e-07 | 2.081852e-07 | 2.904223e-07 | 9.681884e-07 | 7.626405e-07 | 1.210152e-06 | 9.124308e-07 | 8.336044e-07 | 9.920188e-07 | 1.632713e-06 | 1.401006e-06 | 1.894174e-06 | 37.55 | -0.096000 | 37.456000 |  
GRB111103B   |    506903    | 9.680321e-07 | 9.171065e-07 | 1.020093e-06 | 1.874217e-06 | 1.817564e-06 | 1.930722e-06 | 2.812289e-06 | 2.730172e-06 | 2.894208e-06 | 2.258810e-06 | 2.150749e-06 | 2.368807e-06 | 9.124095e-06 | 8.503541e-06 | 9.777094e-06 | 7.913339e-06 | 7.710627e-06 | 8.116333e-06 | 1.477848e-05 | 1.412309e-05 | 1.546037e-05 | 257.3 | -6.548000 | 250.780000 |  
GRB111103A   |    506902    | 1.487441e-07 | 1.326568e-07 | 1.653711e-07 | 3.104772e-07 | 2.899010e-07 | 3.309251e-07 | 5.071654e-07 | 4.713240e-07 | 5.428497e-07 | 4.348001e-07 | 3.878999e-07 | 4.836483e-07 | 1.866937e-06 | 1.591034e-06 | 2.174852e-06 | 1.401166e-06 | 1.311474e-06 | 1.491281e-06 | 2.833281e-06 | 2.531918e-06 | 3.160892e-06 | 12.56 | -0.416000 | 12.140000 |  
GRB111029A   |    506519    | 1.031824e-07 | 9.334602e-08 | 1.131920e-07 | 1.309924e-07 | 1.217351e-07 | 1.402446e-07 | 1.213294e-07 | 1.064721e-07 | 1.364948e-07 | 6.677839e-08 | 5.481835e-08 | 7.991272e-08 | 1.970362e-07 | 1.536760e-07 | 2.479567e-07 | 4.222756e-07 | 3.876644e-07 | 4.574208e-07 | 5.525174e-07 | 4.904514e-07 | 6.201203e-07 | 8.472 | 20.724000 | 29.196000 |  
GRB111026A   |    506291    | 2.718444e-08 | 2.221111e-08 | 3.235492e-08 | 4.477547e-08 | 3.941761e-08 | 5.012108e-08 | 5.591654e-08 | 4.631699e-08 | 6.556926e-08 | 3.895205e-08 | 2.922001e-08 | 4.990572e-08 | 1.386917e-07 | 9.518322e-08 | 1.942184e-07 | 1.668285e-07 | 1.442017e-07 | 1.898324e-07 | 2.665633e-07 | 2.131083e-07 | 3.294658e-07 | 4.132 | -0.080000 | 4.052000 |  
GRB111022B   |    506074    | 1.417136e-07 | 1.158541e-07 | 1.684423e-07 | 2.378599e-07 | 2.095083e-07 | 2.661407e-07 | 3.034878e-07 | 2.513745e-07 | 3.558125e-07 | 2.149915e-07 | 1.613397e-07 | 2.753222e-07 | 7.765354e-07 | 5.329804e-07 | 1.087555e-06 | 8.980515e-07 | 7.751777e-07 | 1.022943e-06 | 1.459591e-06 | 1.162334e-06 | 1.810970e-06 | 106.8 | -47.832000 | 60.180000 |  
GRB111022A   |    506070    | 3.527106e-07 | 3.270081e-07 | 3.789647e-07 | 5.649482e-07 | 5.397946e-07 | 5.900905e-07 | 6.834057e-07 | 6.409861e-07 | 7.259029e-07 | 4.643748e-07 | 4.197092e-07 | 5.109384e-07 | 1.618969e-06 | 1.414388e-06 | 1.842759e-06 | 2.065421e-06 | 1.966204e-06 | 2.165252e-06 | 3.220020e-06 | 2.979192e-06 | 3.475991e-06 | 35.28 | -17.692000 | 17.592000 |  
GRB111020A   |    505926    | 7.429056e-09 | 5.504829e-09 | 9.482521e-09 | 1.467249e-08 | 1.229062e-08 | 1.700606e-08 | 2.251717e-08 | 1.827779e-08 | 2.668417e-08 | 1.840110e-08 | 1.329853e-08 | 2.409372e-08 | 7.552725e-08 | 4.856168e-08 | 1.114484e-07 | 6.301934e-08 | 5.272707e-08 | 7.341313e-08 | 1.201472e-07 | 8.953727e-08 | 1.580606e-07 | 0.432 | -0.040000 | 0.392000 |  
GRB111018A   |    505801    | 1.034524e-07 | 8.520804e-08 | 1.220367e-07 | 1.263428e-07 | 1.081485e-07 | 1.443213e-07 | 1.118975e-07 | 8.289540e-08 | 1.425150e-07 | 5.942379e-08 | 3.801286e-08 | 8.584807e-08 | 1.707853e-07 | 9.831288e-08 | 2.732313e-07 | 4.011165e-07 | 3.336265e-07 | 4.711187e-07 | 5.124607e-07 | 3.991724e-07 | 6.489042e-07 | 41.38 | -4.080000 | 37.296000 |  
GRB111016A   |    505646    | 7.968621e-07 | 7.227414e-07 | 8.728366e-07 | 1.141886e-06 | 1.075655e-06 | 1.208128e-06 | 1.215915e-06 | 1.095653e-06 | 1.337374e-06 | 7.474514e-07 | 6.345166e-07 | 8.696872e-07 | 2.401005e-06 | 1.940095e-06 | 2.934493e-06 | 3.902142e-06 | 3.634486e-06 | 4.173141e-06 | 5.555626e-06 | 4.977062e-06 | 6.190749e-06 | 583.1 | 35.444000 | 618.580000 |  
GRB111008A   |    505054    | 9.716727e-07 | 8.972423e-07 | 1.047924e-06 | 1.472820e-06 | 1.403977e-06 | 1.541522e-06 | 1.672630e-06 | 1.561061e-06 | 1.784185e-06 | 1.081682e-06 | 9.697058e-07 | 1.198864e-06 | 3.619594e-06 | 3.131121e-06 | 4.156807e-06 | 5.198761e-06 | 4.939464e-06 | 5.459211e-06 | 7.736593e-06 | 7.151049e-06 | 8.358147e-06 | 71.42 | -2.636000 | 68.788000 |  
GRB111005A   |    504779    | 1.551123e-07 | 1.267028e-07 | 1.841265e-07 | 1.833396e-07 | 1.559180e-07 | 2.103373e-07 | 1.563386e-07 | 1.129526e-07 | 2.027199e-07 | 8.054458e-08 | 4.949556e-08 | 1.199600e-07 | 2.264782e-07 | 1.242900e-07 | 3.764664e-07 | 5.753290e-07 | 4.756158e-07 | 6.794639e-07 | 7.212674e-07 | 5.578870e-07 | 9.217567e-07 | 28.1 | -9.000000 | 19.100000 |  
GRB110928A   |    504215    | 5.465105e-08 | 3.535564e-08 | 7.708654e-08 | 1.333732e-07 | 1.026334e-07 | 1.634137e-07 | 2.596621e-07 | 2.176800e-07 | 3.013065e-07 | 2.544243e-07 | 1.931428e-07 | 3.198589e-07 | 1.246001e-06 | 8.282253e-07 | 1.808417e-06 | 7.021155e-07 | 5.910695e-07 | 8.132208e-07 | 1.693669e-06 | 1.258776e-06 | 2.249047e-06 | 28.96 | -1.088000 | 27.876000 |  
GRB110921A   |    503652    | 3.404265e-07 | 2.870604e-07 | 3.961533e-07 | 5.728928e-07 | 5.172770e-07 | 6.281355e-07 | 7.331509e-07 | 6.400049e-07 | 8.257020e-07 | 5.205510e-07 | 4.207103e-07 | 6.286854e-07 | 1.883967e-06 | 1.417175e-06 | 2.444856e-06 | 2.167022e-06 | 1.947213e-06 | 2.388819e-06 | 3.530477e-06 | 2.982108e-06 | 4.151196e-06 | 37.61 | -24.032000 | 13.576000 |  
GRB110915A   |    503219    | 6.929895e-07 | 6.532008e-07 | 7.336462e-07 | 1.365264e-06 | 1.318945e-06 | 1.411486e-06 | 2.089376e-06 | 2.016353e-06 | 2.162154e-06 | 1.703793e-06 | 1.609373e-06 | 1.800142e-06 | 6.979377e-06 | 6.437788e-06 | 7.551907e-06 | 5.851358e-06 | 5.670439e-06 | 6.032630e-06 | 1.112696e-05 | 1.054379e-05 | 1.173536e-05 | 104.7 | -4.884000 | 99.792000 |  
GRB110827A   |    501520    | 1.808356e-08 | 1.333380e-08 | 2.321903e-08 | 3.880557e-08 | 3.239844e-08 | 4.509247e-08 | 6.539493e-08 | 5.314520e-08 | 7.745760e-08 | 5.741615e-08 | 4.157900e-08 | 7.503848e-08 | 2.522284e-07 | 1.617723e-07 | 3.728756e-07 | 1.797025e-07 | 1.494425e-07 | 2.103895e-07 | 3.745106e-07 | 2.738067e-07 | 5.010534e-07 | 9.172 | -2.884000 | 6.288000 |  
GRB110820A   |    501095    | 1.794214e-07 | 1.454032e-07 | 2.143552e-07 | 2.451230e-07 | 2.107386e-07 | 2.791993e-07 | 2.470837e-07 | 1.833471e-07 | 3.128487e-07 | 1.454401e-07 | 9.265185e-08 | 2.095386e-07 | 4.515691e-07 | 2.560142e-07 | 7.276191e-07 | 8.170792e-07 | 6.742705e-07 | 9.649929e-07 | 1.123218e-06 | 8.486413e-07 | 1.462561e-06 | 274.4 | -3.072000 | 271.324000 |  
GRB110818A   |    500914    | 5.868078e-07 | 5.228485e-07 | 6.532146e-07 | 1.025973e-06 | 9.587069e-07 | 1.092813e-06 | 1.371310e-06 | 1.269363e-06 | 1.472774e-06 | 1.007154e-06 | 8.902990e-07 | 1.129499e-06 | 3.753928e-06 | 3.169099e-06 | 4.409262e-06 | 3.991221e-06 | 3.744087e-06 | 4.239316e-06 | 6.737920e-06 | 6.081573e-06 | 7.447420e-06 | 131.6 | -14.164000 | 117.392000 |  
GRB110808A   |    458918    | 8.981282e-08 | 6.896178e-08 | 1.110806e-07 | 1.143822e-07 | 9.226953e-08 | 1.361534e-07 | 1.063355e-07 | 7.067380e-08 | 1.446300e-07 | 5.869734e-08 | 3.214759e-08 | 9.350790e-08 | 1.735675e-07 | 8.263011e-08 | 3.157318e-07 | 3.692227e-07 | 2.852978e-07 | 4.574024e-07 | 4.840814e-07 | 3.411288e-07 | 6.673266e-07 | 45.04 | -0.272000 | 44.768000 |  
GRB110801A   |    458521    | 8.587950e-07 | 7.889138e-07 | 9.304423e-07 | 1.295745e-06 | 1.231259e-06 | 1.360252e-06 | 1.463826e-06 | 1.346572e-06 | 1.581829e-06 | 9.427345e-07 | 8.262274e-07 | 1.066840e-06 | 3.143978e-06 | 2.642649e-06 | 3.709194e-06 | 4.561097e-06 | 4.297141e-06 | 4.827912e-06 | 6.762223e-06 | 6.153318e-06 | 7.422318e-06 | 409.1 | -24.088000 | 384.988000 |  
GRB110731A   |    458448    | 5.309588e-07 | 5.025517e-07 | 5.600551e-07 | 1.210405e-06 | 1.172792e-06 | 1.247903e-06 | 2.183186e-06 | 2.127702e-06 | 2.238571e-06 | 2.018788e-06 | 1.935088e-06 | 2.103637e-06 | 9.328478e-06 | 8.754288e-06 | 9.929807e-06 | 5.943343e-06 | 5.800304e-06 | 6.086544e-06 | 1.325289e-05 | 1.266224e-05 | 1.386694e-05 | 81.33 | -1.056000 | 80.272000 |  
GRB110726A   |    458059    | 4.771465e-08 | 4.124220e-08 | 5.433652e-08 | 7.049719e-08 | 6.353484e-08 | 7.745361e-08 | 7.775382e-08 | 6.502070e-08 | 9.075523e-08 | 4.913962e-08 | 3.758476e-08 | 6.216009e-08 | 1.613956e-07 | 1.145808e-07 | 2.195542e-07 | 2.450991e-07 | 2.155022e-07 | 2.754113e-07 | 3.573566e-07 | 2.953601e-07 | 4.284023e-07 | 5.876 | -0.864000 | 5.012000 |  
GRB110719A   |    457553    | 3.308857e-07 | 2.852121e-07 | 3.780576e-07 | 5.246721e-07 | 4.779121e-07 | 5.714232e-07 | 6.273759e-07 | 5.450144e-07 | 7.098197e-07 | 4.224624e-07 | 3.401559e-07 | 5.121745e-07 | 1.461733e-06 | 1.100318e-06 | 1.894384e-06 | 1.905452e-06 | 1.713200e-06 | 2.099945e-06 | 2.944612e-06 | 2.500680e-06 | 3.443880e-06 | 56.08 | -2.364000 | 53.716000 |  
GRB110715A   |    457330    | 1.846041e-06 | 1.786863e-06 | 1.905993e-06 | 3.141024e-06 | 3.080784e-06 | 3.201115e-06 | 4.070438e-06 | 4.004342e-06 | 4.136388e-06 | 2.918443e-06 | 2.843095e-06 | 2.994341e-06 | 1.065200e-05 | 1.026222e-05 | 1.105125e-05 | 1.197599e-05 | 1.179862e-05 | 1.215294e-05 | 1.970930e-05 | 1.929573e-05 | 2.012896e-05 | 24 | -3.144000 | 20.856000 |  
GRB110709B   |    456967    | 2.782349e-06 | 2.665702e-06 | 2.901226e-06 | 5.471691e-06 | 5.339635e-06 | 5.603271e-06 | 8.356253e-06 | 8.169803e-06 | 8.542236e-06 | 6.803174e-06 | 6.553926e-06 | 7.055724e-06 | 2.782733e-05 | 2.636159e-05 | 2.935091e-05 | 2.341324e-05 | 2.294889e-05 | 2.387820e-05 | 4.443770e-05 | 4.290240e-05 | 4.601947e-05 | 881.6 | -27.360000 | 855.488000 |  
GRB110709A   |    456939    | 9.854378e-07 | 9.486786e-07 | 1.022844e-06 | 2.134221e-06 | 2.087946e-06 | 2.180466e-06 | 3.634120e-06 | 3.571077e-06 | 3.696998e-06 | 3.216098e-06 | 3.125066e-06 | 3.307952e-06 | 1.423670e-05 | 1.363764e-05 | 1.485454e-05 | 9.969865e-06 | 9.807749e-06 | 1.013210e-05 | 2.099033e-05 | 2.037648e-05 | 2.162018e-05 | 60.77 | -4.296000 | 56.476000 |  
GRB110625A   |    456073    | 3.510651e-06 | 3.339702e-06 | 3.685086e-06 | 6.723380e-06 | 6.530066e-06 | 6.916202e-06 | 9.965008e-06 | 9.691872e-06 | 1.023735e-05 | 7.928073e-06 | 7.580845e-06 | 8.280139e-06 | 3.174662e-05 | 2.978089e-05 | 3.379774e-05 | 2.812727e-05 | 2.744275e-05 | 2.881229e-05 | 5.194546e-05 | 4.985029e-05 | 5.410627e-05 | 146.5 | -6.188000 | 140.344000 |  
GRB110610A   |    455155    | 6.440024e-07 | 6.111777e-07 | 6.775128e-07 | 1.193624e-06 | 1.158317e-06 | 1.228789e-06 | 1.704619e-06 | 1.650812e-06 | 1.758318e-06 | 1.317885e-06 | 1.250713e-06 | 1.386397e-06 | 5.141472e-06 | 4.776255e-06 | 5.525957e-06 | 4.860125e-06 | 4.729090e-06 | 4.991344e-06 | 8.683755e-06 | 8.289102e-06 | 9.093633e-06 | 70.49 | -11.088000 | 59.404000 |  
GRB110604A   |    454779    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB110530A   |    454473    | 9.536089e-08 | 7.643116e-08 | 1.147652e-07 | 1.400298e-07 | 1.203290e-07 | 1.596579e-07 | 1.533523e-07 | 1.153481e-07 | 1.924998e-07 | 9.637629e-08 | 6.266865e-08 | 1.371862e-07 | 3.151086e-07 | 1.823267e-07 | 5.028406e-07 | 4.851213e-07 | 3.991263e-07 | 5.743152e-07 | 7.038503e-07 | 5.257755e-07 | 9.270652e-07 | 66.24 | -48.864000 | 17.376000 |  
GRB110521A   |    453788    | 3.644969e-08 | 2.182297e-08 | 5.359494e-08 | 1.054833e-07 | 7.806812e-08 | 1.318299e-07 | 2.483441e-07 | 2.023456e-07 | 2.937066e-07 | 2.806815e-07 | 2.024015e-07 | 3.670065e-07 | 1.597326e-06 | 9.768857e-07 | 2.515439e-06 | 6.709555e-07 | 5.454108e-07 | 7.974138e-07 | 1.987713e-06 | 1.344014e-06 | 2.901308e-06 | 108 | 0.568000 | 108.568000 |  
GRB110520A   |    453747    | 1.116928e-07 | 9.739466e-08 | 1.266033e-07 | 2.453382e-07 | 2.261544e-07 | 2.643596e-07 | 4.244388e-07 | 3.912146e-07 | 4.575044e-07 | 3.802113e-07 | 3.346764e-07 | 4.277944e-07 | 1.702923e-06 | 1.420905e-06 | 2.022950e-06 | 1.161676e-06 | 1.077445e-06 | 1.246336e-06 | 2.484421e-06 | 2.180395e-06 | 2.820040e-06 | 27.65 | -1.152000 | 26.496000 |  
GRB110519A   |    453628    | 9.518264e-07 | 9.010684e-07 | 1.003639e-06 | 1.224779e-06 | 1.186746e-06 | 1.262780e-06 | 1.152253e-06 | 1.097862e-06 | 1.206779e-06 | 6.420780e-07 | 5.935504e-07 | 6.924806e-07 | 1.912131e-06 | 1.725074e-06 | 2.112894e-06 | 3.970888e-06 | 3.845631e-06 | 4.096450e-06 | 5.240921e-06 | 5.008614e-06 | 5.482109e-06 | 41.91 | -4.148000 | 37.760000 |  
GRB110503A   |    452685    | 1.161135e-06 | 1.072069e-06 | 1.252774e-06 | 2.469179e-06 | 2.356474e-06 | 2.581384e-06 | 4.118913e-06 | 3.931541e-06 | 4.305590e-06 | 3.588333e-06 | 3.331599e-06 | 3.851524e-06 | 1.564562e-05 | 1.406898e-05 | 1.734174e-05 | 1.133764e-05 | 1.086657e-05 | 1.180981e-05 | 2.339499e-05 | 2.171065e-05 | 2.517866e-05 | 210.2 | -6.576000 | 203.588000 |  
GRB110422A   |    451901    | 4.342070e-06 | N/A | N/A | 8.800288e-06 | N/A | N/A | 1.390519e-05 | N/A | N/A | 1.162136e-05 | N/A | N/A | 4.871212e-05 | N/A | N/A | 3.866845e-05 | N/A | N/A | 7.575946e-05 | N/A | N/A | 47.92 | -11.156000 | 36.760000 |  
GRB110420B   |    451794    | 4.752075e-09 | 3.354466e-09 | 6.285985e-09 | 1.101624e-08 | 8.820503e-09 | 1.318024e-08 | 2.024852e-08 | 1.613554e-08 | 2.430095e-08 | 1.899430e-08 | 1.359325e-08 | 2.480524e-08 | 8.902323e-08 | 5.628768e-08 | 1.311093e-07 | 5.501022e-08 | 4.442151e-08 | 6.566490e-08 | 1.250326e-07 | 8.864685e-08 | 1.692557e-07 | 0.104 | -0.004000 | 0.100000 |  
GRB110420A   |    451757    | 1.790484e-06 | 1.690365e-06 | 1.892956e-06 | 2.065954e-06 | 1.998391e-06 | 2.133391e-06 | 1.713091e-06 | 1.629111e-06 | 1.797093e-06 | 8.629996e-07 | 7.949514e-07 | 9.334919e-07 | 2.388254e-06 | 2.147586e-06 | 2.646066e-06 | 6.432512e-06 | 6.226738e-06 | 6.638356e-06 | 7.957756e-06 | 7.638894e-06 | 8.284771e-06 | 21.92 | -0.104000 | 21.816000 |  
GRB110414A   |    451343    | 5.631023e-07 | 4.894038e-07 | 6.397015e-07 | 9.316169e-07 | 8.568155e-07 | 1.006161e-06 | 1.169277e-06 | 1.041064e-06 | 1.296783e-06 | 8.177252e-07 | 6.810631e-07 | 9.642450e-07 | 2.921307e-06 | 2.288902e-06 | 3.662329e-06 | 3.481748e-06 | 3.182273e-06 | 3.783618e-06 | 5.585312e-06 | 4.840691e-06 | 6.413237e-06 | 171.3 | -38.000000 | 133.296000 |  
GRB110412A   |    451191    | 2.505634e-07 | 2.185987e-07 | 2.834703e-07 | 4.500882e-07 | 4.132259e-07 | 4.868977e-07 | 6.203797e-07 | 5.532453e-07 | 6.875237e-07 | 4.666353e-07 | 3.917757e-07 | 5.468620e-07 | 1.776305e-06 | 1.405975e-06 | 2.208094e-06 | 1.787671e-06 | 1.626139e-06 | 1.950957e-06 | 3.097331e-06 | 2.664082e-06 | 3.579626e-06 | 27.23 | 13.656000 | 40.888000 |  
GRB110411A   |    451165    | 8.006629e-07 | 7.541707e-07 | 8.480856e-07 | 1.060180e-06 | 1.023127e-06 | 1.097235e-06 | 1.030908e-06 | 9.735532e-07 | 1.088528e-06 | 5.897524e-07 | 5.381331e-07 | 6.436202e-07 | 1.791512e-06 | 1.589790e-06 | 2.010109e-06 | 3.481526e-06 | 3.351195e-06 | 3.612432e-06 | 4.683167e-06 | 4.429653e-06 | 4.948798e-06 | 103.2 | -16.912000 | 86.308000 |  
GRB110407A   |    450884    | 3.255722e-07 | 2.909426e-07 | 3.612079e-07 | 5.198012e-07 | 4.840690e-07 | 5.555297e-07 | 6.264513e-07 | 5.614838e-07 | 6.917629e-07 | 4.244410e-07 | 3.584820e-07 | 4.953673e-07 | 1.476139e-06 | 1.182244e-06 | 1.816048e-06 | 1.896258e-06 | 1.745208e-06 | 2.049261e-06 | 2.947931e-06 | 2.589806e-06 | 3.342622e-06 | 181.4 | -2.900000 | 178.516000 |  
GRB110402A   |    450545    | 4.674441e-07 | 3.910477e-07 | 5.474188e-07 | 8.265317e-07 | 7.416340e-07 | 9.106883e-07 | 1.118973e-06 | 9.816571e-07 | 1.255017e-06 | 8.300415e-07 | 6.773444e-07 | 9.934124e-07 | 3.120899e-06 | 2.372628e-06 | 4.009403e-06 | 3.242946e-06 | 2.909978e-06 | 3.577500e-06 | 5.533879e-06 | 4.668955e-06 | 6.505636e-06 | 62.91 | -0.376000 | 62.536000 |  
GRB110319B   |  00449578001 | 1.575245e-07 | 1.426850e-07 | 1.728694e-07 | 3.130388e-07 | 2.961067e-07 | 3.298665e-07 | 4.837693e-07 | 4.525203e-07 | 5.148708e-07 | 3.974645e-07 | 3.564825e-07 | 4.403402e-07 | 1.639564e-06 | 1.407467e-06 | 1.898184e-06 | 1.351787e-06 | 1.276757e-06 | 1.427342e-06 | 2.593870e-06 | 2.341145e-06 | 2.869447e-06 | 35.7 | 0.000000 | 35.704000 |  
GRB110319A   |    449578    | 5.467410e-07 | 5.169538e-07 | 5.770610e-07 | 5.339885e-07 | 5.157173e-07 | 5.522577e-07 | 3.645958e-07 | 3.405586e-07 | 3.889750e-07 | 1.569827e-07 | 1.407543e-07 | 1.742095e-07 | 3.910045e-07 | 3.412727e-07 | 4.457300e-07 | 1.602292e-06 | 1.545830e-06 | 1.658906e-06 | 1.836292e-06 | 1.757809e-06 | 1.917263e-06 | 31.32 | -0.252000 | 31.072000 |  
GRB110318B   |    449549    | 2.389584e-08 | 1.935763e-08 | 2.872581e-08 | 5.642512e-08 | 4.973158e-08 | 6.303509e-08 | 1.058698e-07 | 9.393173e-08 | 1.177422e-07 | 1.008747e-07 | 8.389814e-08 | 1.189960e-07 | 4.802554e-07 | 3.692600e-07 | 6.142174e-07 | 2.870664e-07 | 2.562255e-07 | 3.181576e-07 | 6.664572e-07 | 5.473967e-07 | 8.051972e-07 | 5.38 | -1.692000 | 3.688000 |  
GRB110318A   |    449542    | 7.493210e-07 | 7.081869e-07 | 7.912213e-07 | 1.311559e-06 | 1.268376e-06 | 1.354622e-06 | 1.755205e-06 | 1.687400e-06 | 1.822880e-06 | 1.290381e-06 | 1.212071e-06 | 1.370402e-06 | 4.813577e-06 | 4.417107e-06 | 5.232967e-06 | 5.106438e-06 | 4.942400e-06 | 5.270817e-06 | 8.629545e-06 | 8.185551e-06 | 9.091551e-06 | 23.59 | -12.988000 | 10.604000 |  
