#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB120305A   |    516997    | 1.372714e-08 | 1.207814e-08 | 1.539643e-08 | 3.781900e-08 | 3.530043e-08 | 4.038778e-08 | 7.581409e-08 | 7.050501e-08 | 8.121196e-08 | 6.681439e-08 | 5.625226e-08 | 7.727340e-08 | 2.303721e-07 | 1.418730e-07 | 3.834688e-07 | 1.941736e-07 | 1.806883e-07 | 2.075630e-07 | 3.577256e-07 | 2.695503e-07 | 5.103405e-07 | 0.128 | 0.000000 | 0.128000 |  
GRB120302A   |    516694    | 1.982056e-08 | 8.079342e-09 | 3.239784e-08 | 6.140249e-08 | 4.349968e-08 | 7.906532e-08 | 1.424118e-07 | 1.111312e-07 | 1.778345e-07 | 1.429835e-07 | 8.532495e-08 | 1.745525e-07 | 5.732922e-07 | 1.480458e-07 | 9.268003e-07 | 3.666199e-07 | 2.895716e-07 | 4.414241e-07 | 7.969223e-07 | 3.674735e-07 | 1.167256e-06 | 8.247 | 0.000000 | 8.246700 |  
GRB120229A   |    516571    | 3.910652e-09 | 2.612817e-09 | 5.267432e-09 | 1.019199e-08 | 8.381643e-09 | 1.208201e-08 | 1.610828e-08 | 1.277348e-08 | 1.954290e-08 | 9.488532e-09 | 4.968657e-09 | 1.449336e-08 | 1.901906e-08 | 6.768759e-09 | 5.753460e-08 | 3.969987e-08 | 3.220765e-08 | 4.728562e-08 | 4.921406e-08 | 3.478398e-08 | 8.717642e-08 | 0.276 | -0.008000 | 0.268000 |  
GRB120224A   |    515976    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 8 | -1.416000 | 6.584000 |  
GRB120219A   |    515375    | 7.843272e-08 | 5.458676e-08 | 1.023333e-07 | 2.135587e-07 | 1.780563e-07 | 2.512796e-07 | 2.222886e-07 | 1.567102e-07 | 2.811365e-07 | 5.038105e-08 | 1.053143e-08 | 1.313159e-07 | 6.043760e-08 | N/A | N/A | 5.646603e-07 | 4.560235e-07 | 6.906965e-07 | 5.747742e-07 | 4.568853e-07 | 7.838036e-07 | 98.19 | -11.364000 | 86.824000 |  
GRB120218A   |    515277    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB120215A   |    515015    | 3.990216e-08 | 3.161306e-08 | 4.825768e-08 | 7.237464e-08 | 6.224242e-08 | 8.337703e-08 | 8.581761e-08 | 6.974233e-08 | 1.015725e-07 | 4.659469e-08 | 2.181155e-08 | 6.960756e-08 | 1.034348e-07 | 2.945483e-08 | 2.325875e-07 | 2.446901e-07 | 2.049729e-07 | 2.847518e-07 | 3.015202e-07 | 2.157379e-07 | 4.414144e-07 | 9.976 | -1.192000 | 8.784000 |  
GRB120213A   |    514767    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 80.77 | -6.312000 | 74.460000 |  
GRB120212A   |    514709    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 6 | -0.624000 | 5.376000 |  
GRB120211A   |    514586    | 9.120617e-08 | 6.261009e-08 | 1.203135e-07 | 2.212862e-07 | 1.864423e-07 | 2.577237e-07 | 3.201874e-07 | 2.622251e-07 | 3.793100e-07 | 1.736578e-07 | 8.479188e-08 | 2.798171e-07 | 3.311726e-07 | 1.081395e-07 | 1.108267e-06 | 8.063324e-07 | 6.666752e-07 | 9.500674e-07 | 9.638388e-07 | 7.002680e-07 | 1.424736e-06 | 73.98 | -2.296000 | 71.688000 |  
GRB120121A   |    512164    | 8.774827e-08 | 6.714731e-08 | 1.094759e-07 | 2.493036e-07 | 2.244857e-07 | 2.744155e-07 | 4.409494e-07 | 3.989227e-07 | 4.839035e-07 | 2.902944e-07 | 2.228120e-07 | 3.589207e-07 | 6.298958e-07 | 3.668502e-07 | 1.150876e-06 | 1.068313e-06 | 9.714907e-07 | 1.164846e-06 | 1.407890e-06 | 1.132319e-06 | 1.924725e-06 | 30.78 | -11.004000 | 19.776000 |  
GRB120119A   |    512035    | 1.942030e-06 | 1.841518e-06 | 1.993544e-06 | 3.968952e-06 | 3.885132e-06 | 4.052992e-06 | 6.152701e-06 | 6.024846e-06 | 6.283562e-06 | 4.889855e-06 | 4.690140e-06 | 5.077804e-06 | 1.826526e-05 | 1.569806e-05 | 2.074798e-05 | 1.695375e-05 | 1.665160e-05 | 1.725464e-05 | 3.032883e-05 | 2.776106e-05 | 3.286592e-05 | 227 | -13.016000 | 213.984000 |  
GRB120118B   |    512003    | 3.917576e-07 | 3.521497e-07 | 4.317252e-07 | 5.659359e-07 | 5.277732e-07 | 6.049053e-07 | 5.055653e-07 | 4.526445e-07 | 5.571823e-07 | 2.109247e-07 | 1.417383e-07 | 2.891062e-07 | 3.967686e-07 | 2.070033e-07 | 7.906557e-07 | 1.674200e-06 | 1.547346e-06 | 1.802799e-06 | 1.860019e-06 | 1.625277e-06 | 2.271263e-06 | 29.4 | -1.944000 | 27.452000 |  
GRB120116A   |    511866    | 1.038924e-06 | 9.647250e-07 | 1.114073e-06 | 1.196117e-06 | 1.152056e-06 | 1.240520e-06 | 5.678892e-07 | 5.120279e-07 | 6.229218e-07 | 8.046807e-08 | 5.227976e-08 | 1.175801e-07 | 9.488415e-08 | 5.807960e-08 | 1.512007e-07 | 2.883392e-06 | 2.757488e-06 | 3.012268e-06 | 2.897835e-06 | 2.765054e-06 | 3.040000e-06 | 60.01 | -33.440000 | 26.568000 |  
GRB120114A   |    511739    | 6.928331e-08 | 3.922642e-08 | 1.006071e-07 | 1.668625e-07 | 1.315584e-07 | 2.028330e-07 | 2.935612e-07 | 2.373825e-07 | 3.562039e-07 | 2.395183e-07 | 1.598044e-07 | 2.992807e-07 | 8.056355e-07 | 2.858898e-07 | 1.234208e-06 | 7.692166e-07 | 6.441820e-07 | 8.934674e-07 | 1.335361e-06 | 8.059139e-07 | 1.795348e-06 | 8.101 | 0.000000 | 8.100900 |  
GRB120106A   |    511235    | 1.335504e-07 | 1.096164e-07 | 1.573458e-07 | 2.546803e-07 | 2.260921e-07 | 2.850725e-07 | 3.477725e-07 | 3.009991e-07 | 3.953714e-07 | 2.354915e-07 | 1.528922e-07 | 2.821209e-07 | 6.955613e-07 | 2.733161e-07 | 1.352463e-06 | 9.714832e-07 | 8.505410e-07 | 1.091554e-06 | 1.431546e-06 | 9.907981e-07 | 1.822407e-06 | 68.92 | -6.284000 | 62.640000 |  
GRB120102A   |    510922    | 6.404374e-07 | N/A | N/A | 1.112901e-06 | 1.074253e-06 | 1.155145e-06 | 1.478552e-06 | 1.421761e-06 | 1.543002e-06 | 1.088195e-06 | N/A | N/A | 4.007898e-06 | N/A | N/A | 4.327596e-06 | 4.177791e-06 | 4.460532e-06 | 7.328022e-06 | 6.137573e-06 | 7.490430e-06 | 53.17 | 0.768000 | 53.940000 |  
GRB111229A   |    510736    | 6.313172e-08 | 4.302370e-08 | 7.952206e-08 | 8.540586e-08 | 5.780265e-08 | 3.263605e-07 | 8.860081e-08 | 6.063560e-08 | 1.114391e-07 | 5.633231e-08 | 3.909199e-08 | 6.942367e-08 | 2.039331e-07 | 3.356274e-08 | 3.626666e-07 | 2.935606e-07 | 1.997090e-07 | 3.693071e-07 | 4.402887e-07 | 3.057156e-07 | 5.430098e-07 | 27.23 | -0.972000 | 26.260000 |  
GRB111228A   |    510649    | 2.098012e-06 | 2.029682e-06 | 2.185738e-06 | 2.612751e-06 | 2.584866e-06 | 2.737273e-06 | 2.259321e-06 | 2.173441e-06 | 2.376446e-06 | 1.030714e-06 | 9.509726e-07 | 1.152094e-06 | 2.025993e-06 | 2.057160e-06 | 2.772413e-06 | 8.058571e-06 | 7.860823e-06 | 8.339078e-06 | 9.437740e-06 | 9.015670e-06 | 9.948739e-06 | 128.2 | -12.820000 | 115.428000 |  
GRB111225A   |    510341    | 2.094695e-07 | 1.786162e-07 | 2.403925e-07 | 3.657133e-07 | 3.278995e-07 | 4.048469e-07 | 4.095725e-07 | 3.493501e-07 | 4.676821e-07 | 2.085359e-07 | 1.158459e-07 | 3.097068e-07 | 4.384407e-07 | 1.644792e-07 | 1.041408e-06 | 1.193303e-06 | 1.044746e-06 | 1.346079e-06 | 1.423183e-06 | 1.104869e-06 | 2.060397e-06 | 121.3 | -10.048000 | 111.232000 |  
GRB111215A   |    509717    | 3.865875e-07 | 2.999217e-07 | 4.750047e-07 | 7.444882e-07 | 6.368070e-07 | 8.572902e-07 | 9.410829e-07 | 7.725521e-07 | 1.109987e-06 | 5.354117e-07 | 2.833595e-07 | 7.930631e-07 | 1.215060e-06 | 4.070782e-07 | 3.117007e-06 | 2.607581e-06 | 2.197596e-06 | 3.018685e-06 | 3.287213e-06 | 2.365581e-06 | 4.920599e-06 | 409.4 | 1.616000 | 411.020000 |  
GRB111212A   |    509543    | 1.924168e-07 | 1.487932e-07 | 2.369644e-07 | 3.951510e-07 | 3.429044e-07 | 4.500835e-07 | 4.839195e-07 | 4.061094e-07 | 5.613879e-07 | 2.347594e-07 | 1.194822e-07 | 3.669806e-07 | 4.336537e-07 | 1.537670e-07 | 1.325754e-06 | 1.306240e-06 | 1.118672e-06 | 1.495661e-06 | 1.505161e-06 | 1.166576e-06 | 2.371937e-06 | 68.42 | -5.768000 | 62.648000 |  
GRB111210A   |    509419    | 1.676059e-08 | 1.281177e-08 | 2.040936e-08 | 3.750760e-08 | 3.244064e-08 | 4.287352e-08 | 6.047548e-08 | 5.141730e-08 | 6.979580e-08 | 4.582467e-08 | 2.885288e-08 | 5.530815e-08 | 1.436611e-07 | 5.066630e-08 | 3.017724e-07 | 1.605681e-07 | 1.372617e-07 | 1.836874e-07 | 2.584040e-07 | 1.628243e-07 | 3.508079e-07 | 2.688 | -2.328000 | 0.360000 |  
GRB111209A   |    509337    | 4.790966e-06 | 4.552009e-06 | 4.983026e-06 | 8.983035e-06 | 8.806089e-06 | 9.160794e-06 | 1.284349e-05 | 1.271725e-05 | 1.309945e-05 | 9.788657e-06 | 9.429379e-06 | 9.968575e-06 | 3.843290e-05 | 3.163102e-05 | 3.935348e-05 | 3.640601e-05 | 3.580990e-05 | 3.699160e-05 | 6.324600e-05 | 5.846462e-05 | 6.558781e-05 | 979.7 | -66.952000 | 914.212000 |  
GRB111208A   |    509285    | 1.171739e-07 | 7.034456e-08 | 1.679502e-07 | 2.608018e-07 | 2.058072e-07 | 3.185448e-07 | 3.570677e-07 | 2.745115e-07 | 4.431089e-07 | 1.949847e-07 | 9.076127e-08 | 3.087241e-07 | 3.897540e-07 | 1.165629e-07 | 1.094738e-06 | 9.300163e-07 | 7.447843e-07 | 1.115220e-06 | 1.124788e-06 | 7.899880e-07 | 1.866983e-06 | 10.08 | 4.000000 | 14.080000 |  
GRB111207A   |    509245    | 1.806306e-08 | 1.097061e-08 | 2.509812e-08 | 3.629870e-08 | 2.875816e-08 | 4.510567e-08 | 5.906377e-08 | N/A | N/A | 5.369220e-08 | 2.657793e-08 | 6.175487e-08 | 2.214222e-07 | 4.752599e-08 | 2.856020e-07 | 1.682214e-07 | 1.291222e-07 | 2.022000e-07 | 3.160102e-07 | 1.558983e-07 | 4.812061e-07 | 10.09 | 1.200000 | 11.290000 |  
GRB111204A   |    509018    | 8.871586e-08 | 6.855850e-08 | 1.096683e-07 | 1.336076e-07 | 1.129253e-07 | 1.605577e-07 | 1.505675e-07 | 1.118591e-07 | 1.903756e-07 | 9.672778e-08 | 5.664365e-08 | 1.255022e-07 | 3.211894e-07 | 1.168265e-07 | 4.351823e-07 | 4.697656e-07 | 3.656716e-07 | 5.437022e-07 | 6.825605e-07 | 3.933881e-07 | 8.163216e-07 | 48 | 33.000000 | 81.000000 |  
GRB111201A   |    508800    | 6.550767e-08 | 4.297166e-08 | 8.655899e-08 | 8.630226e-08 | 5.754296e-08 | 1.111533e-07 | 8.711485e-08 | 5.927371e-08 | 1.083858e-07 | 5.420535e-08 | N/A | N/A | 1.954619e-07 | N/A | N/A | 2.933676e-07 | N/A | N/A | 4.345424e-07 | N/A | N/A | 9.498 | 0.000000 | 9.497700 |  
GRB111129A   |    508712    | 5.862998e-08 | 4.882135e-08 | 6.903348e-08 | 6.386306e-08 | 5.428498e-08 | 7.542055e-08 | 3.695640e-08 | 1.850247e-08 | 5.815938e-08 | N/A | N/A | N/A | 1.243139e-08 | 1.919330e-09 | 5.839689e-08 | 1.717433e-07 | 1.308699e-07 | 2.139635e-07 | 1.752588e-07 | N/A | N/A | 8.984 | -6.292000 | 2.692000 |  
GRB111126A   |  00048079001 | 5.210267e-09 | 3.571413e-09 | 6.994553e-09 | 1.252074e-08 | 9.158833e-09 | 1.608904e-08 | 2.423260e-08 | 1.799948e-08 | 3.133141e-08 | 2.526853e-08 | 1.669091e-08 | 2.902485e-08 | 1.204149e-07 | 4.255102e-08 | 1.849992e-07 | 6.727133e-08 | N/A | N/A | 1.498235e-07 | 8.548308e-08 | 2.245691e-07 | 0.712 | 0.000000 | 0.712000 |  
GRB111123A   |    508319    | 1.139951e-06 | 1.046830e-06 | 1.218895e-06 | 1.886453e-06 | N/A | N/A | 2.384548e-06 | 2.283001e-06 | 2.504241e-06 | 1.740628e-06 | N/A | N/A | 6.610071e-06 | N/A | N/A | 7.155602e-06 | 6.841257e-06 | 7.356243e-06 | 1.128486e-05 | 1.000912e-05 | 1.216651e-05 | 490 | -8.704000 | 481.296000 |  
GRB111121A   |    508161    | 3.246110e-07 | N/A | N/A | 5.558956e-07 | 5.202394e-07 | 5.953100e-07 | 7.307406e-07 | 6.623740e-07 | 8.032916e-07 | 5.378154e-07 | 4.258662e-07 | 5.795664e-07 | 2.032794e-06 | 1.070492e-06 | 2.021079e-06 | 2.151014e-06 | 1.971394e-06 | 2.267113e-06 | 3.568562e-06 | 2.678510e-06 | 3.784716e-06 | 138.6 | -0.336000 | 138.264000 |  
GRB111117A   |    507901    | 4.636408e-09 | 2.584411e-09 | 6.974960e-09 | 1.910829e-08 | 1.533881e-08 | 2.282505e-08 | 5.656161e-08 | 4.779161e-08 | 6.561629e-08 | 6.298129e-08 | 4.671127e-08 | 7.820809e-08 | 2.388865e-07 | 9.675462e-08 | 4.730768e-07 | 1.432886e-07 | 1.234047e-07 | 1.628290e-07 | 3.191844e-07 | 1.780991e-07 | 5.811146e-07 | 0.496 | 0.024000 | 0.520000 |  
GRB111109A   |    507342    | 4.482890e-08 | 3.464798e-08 | 5.490703e-08 | 7.710774e-08 | 6.840819e-08 | 9.154151e-08 | 7.259522e-08 | 4.863937e-08 | 9.393513e-08 | 2.602184e-08 | 5.693484e-09 | 6.318558e-08 | 4.061702e-08 | 6.229713e-09 | 1.846537e-07 | 2.205556e-07 | 1.747141e-07 | 2.730788e-07 | 2.351517e-07 | 1.759698e-07 | 3.810027e-07 | 14 | -5.600000 | 8.400000 |  
GRB111107A   |    507185    | 1.220928e-07 | N/A | N/A | 2.218451e-07 | 2.002442e-07 | 2.344121e-07 | 3.184124e-07 | N/A | N/A | 2.572942e-07 | 2.022367e-07 | 2.674237e-07 | 1.029271e-06 | 5.694033e-07 | 1.081309e-06 | 9.175928e-07 | 8.123999e-07 | 1.013025e-06 | 1.583434e-06 | 1.217531e-06 | 1.884647e-06 | 37.55 | -0.096000 | 37.456000 |  
GRB111103B   |    506903    | 9.733517e-07 | N/A | N/A | 1.873613e-06 | 1.815598e-06 | 1.930633e-06 | 2.805432e-06 | 2.709441e-06 | 2.922738e-06 | 2.275253e-06 | 2.062575e-06 | 2.360695e-06 | 9.372592e-06 | 7.310547e-06 | 9.088448e-06 | 7.926651e-06 | 7.669194e-06 | 8.090209e-06 | 1.490527e-05 | 1.239880e-05 | 1.523280e-05 | 257.3 | -6.548000 | 250.780000 |  
GRB111103A   |    506902    | 1.384362e-07 | 1.189761e-07 | 1.582485e-07 | 3.210625e-07 | 2.973580e-07 | 3.452547e-07 | 5.231902e-07 | 4.830139e-07 | 5.640526e-07 | 3.854159e-07 | 3.142604e-07 | 4.566040e-07 | 1.117917e-06 | 6.686820e-07 | 1.849182e-06 | 1.368106e-06 | 1.270222e-06 | 1.465479e-06 | 2.100582e-06 | 1.648009e-06 | 2.845179e-06 | 12.56 | -0.416000 | 12.140000 |  
GRB111029A   |    506519    | 9.331595e-08 | 8.202684e-08 | 1.046058e-07 | 1.509753e-07 | 1.378815e-07 | 1.643599e-07 | 1.066733e-07 | 8.637653e-08 | 1.260770e-07 | 2.207476e-08 | 9.822589e-09 | 4.111364e-08 | 2.746666e-08 | 1.080702e-08 | 6.447716e-08 | 3.730405e-07 | 3.369814e-07 | 4.118091e-07 | 3.784303e-07 | 3.385992e-07 | 4.304135e-07 | 8.472 | 20.724000 | 29.196000 |  
GRB111026A   |    506291    | 2.539162e-08 | 1.972061e-08 | 3.113009e-08 | 4.798442e-08 | 4.107432e-08 | 5.530446e-08 | 5.598868e-08 | 4.502777e-08 | 6.652429e-08 | 2.767453e-08 | 1.207926e-08 | 4.545171e-08 | 5.407424e-08 | 1.535926e-08 | 1.555036e-07 | 1.570400e-07 | 1.309756e-07 | 1.836159e-07 | 1.834342e-07 | 1.358033e-07 | 2.910518e-07 | 4.132 | -0.080000 | 4.052000 |  
GRB111022B   |    506074    | 1.400946e-07 | 1.122668e-07 | 1.677573e-07 | 2.419587e-07 | 2.100251e-07 | 2.804409e-07 | 3.036836e-07 | 2.492880e-07 | 3.573973e-07 | 1.994349e-07 | 9.696863e-08 | 2.734395e-07 | 6.082487e-07 | 1.477854e-07 | 8.394431e-07 | 8.851589e-07 | 7.375326e-07 | 1.020143e-06 | 1.292354e-06 | 8.031400e-07 | 1.566972e-06 | 106.8 | -47.832000 | 60.180000 |  
GRB111022A   |    506070    | 3.100834e-07 | 2.789000e-07 | 3.418760e-07 | 6.058550e-07 | 5.743658e-07 | 6.378942e-07 | 6.911440e-07 | 6.439002e-07 | 7.381906e-07 | 3.101548e-07 | 2.384013e-07 | 3.878274e-07 | 5.462212e-07 | 3.534911e-07 | 8.591294e-07 | 1.917249e-06 | 1.800357e-06 | 2.035488e-06 | 2.153320e-06 | 1.927341e-06 | 2.483640e-06 | 35.28 | -17.692000 | 17.592000 |  
GRB111020A   |    505926    | 7.509892e-09 | N/A | N/A | 1.455237e-08 | 1.212394e-08 | 1.734578e-08 | 2.225941e-08 | N/A | N/A | 1.936706e-08 | 1.187364e-08 | 2.164730e-08 | 7.585142e-08 | N/A | N/A | 6.360975e-08 | 4.942240e-08 | 7.333204e-08 | 1.214769e-07 | 6.836970e-08 | 1.371462e-07 | 0.432 | -0.040000 | 0.392000 |  
GRB111018A   |    505801    | 9.955900e-08 | 7.955922e-08 | 1.193302e-07 | 1.390754e-07 | N/A | N/A | 9.852590e-08 | 5.524851e-08 | 1.365087e-07 | 2.589706e-08 | 2.957267e-09 | 7.728948e-08 | 3.604462e-08 | 3.078864e-09 | 2.690608e-07 | 3.630534e-07 | 2.897747e-07 | 4.503191e-07 | 3.732334e-07 | 2.902488e-07 | 6.281170e-07 | 41.38 | -4.080000 | 37.296000 |  
GRB111016A   |    505646    | 8.008534e-07 | 6.907373e-07 | 1.004045e-06 | 1.119343e-06 | 9.693775e-07 | 1.215775e-06 | 1.202882e-06 | 5.007870e-07 | 1.265182e-06 | 7.826059e-07 | 6.188749e-07 | 8.127050e-07 | 2.878147e-06 | 1.587278e-06 | 2.678323e-06 | 3.905648e-06 | 3.501088e-06 | 4.088867e-06 | 5.890511e-06 | 4.686440e-06 | 6.227059e-06 | 583.1 | 35.444000 | 618.580000 |  
GRB111008A   |    505054    | 9.533884e-07 | 8.649476e-07 | 1.034141e-06 | 1.490321e-06 | 1.409451e-06 | 1.574236e-06 | 1.680505e-06 | 1.565993e-06 | 1.796345e-06 | 1.022633e-06 | 8.319359e-07 | 1.119076e-06 | 2.982908e-06 | 1.803432e-06 | 3.753357e-06 | 5.146830e-06 | 4.851431e-06 | 5.439761e-06 | 7.107221e-06 | 5.889926e-06 | 7.973329e-06 | 71.42 | -2.636000 | 68.788000 |  
GRB111005A   |    504779    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 28.1 | -9.000000 | 19.100000 |  
GRB110928A   |    504215    | 5.376734e-08 | 2.761904e-08 | 7.065591e-08 | 1.338809e-07 | 1.029031e-07 | 1.645881e-07 | 2.615523e-07 | 2.178856e-07 | 3.170506e-07 | 2.520511e-07 | 1.749640e-07 | 3.107698e-07 | 1.234919e-06 | 3.635537e-07 | 1.542228e-06 | 7.010171e-07 | 5.875280e-07 | 8.129587e-07 | 1.602465e-06 | 8.110144e-07 | 2.213393e-06 | 28.96 | -1.088000 | 27.876000 |  
GRB110921A   |    503652    | 3.389326e-07 | 2.766581e-07 | 3.873676e-07 | 5.745838e-07 | 5.177897e-07 | 6.418350e-07 | 7.343841e-07 | 6.417169e-07 | 8.323834e-07 | 5.145213e-07 | 3.503994e-07 | 5.988573e-07 | 1.800211e-06 | 6.964074e-07 | 2.204517e-06 | 2.162436e-06 | 1.918816e-06 | 2.387005e-06 | 3.448048e-06 | 2.317253e-06 | 4.120533e-06 | 37.61 | -24.032000 | 13.576000 |  
GRB110915A   |    503219    | 6.282995e-07 | 5.776392e-07 | 6.800435e-07 | 1.399384e-06 | 1.348611e-06 | 1.450496e-06 | 2.161009e-06 | 2.077766e-06 | 2.244899e-06 | 1.510278e-06 | 1.371913e-06 | 1.649061e-06 | 4.152089e-06 | 3.215931e-06 | 5.428711e-06 | 5.698974e-06 | 5.499291e-06 | 5.898026e-06 | 8.340780e-06 | 7.393783e-06 | 9.614942e-06 | 104.7 | -4.884000 | 99.792000 |  
GRB110827A   |    501520    | 1.670721e-08 | 1.069016e-08 | 2.279524e-08 | 3.998564e-08 | 3.289986e-08 | 4.740062e-08 | 6.762761e-08 | 5.409960e-08 | 8.175306e-08 | 5.142141e-08 | 2.921286e-08 | 6.707397e-08 | 1.533501e-07 | 4.638889e-08 | 2.804814e-07 | 1.757414e-07 | 1.434248e-07 | 2.079908e-07 | 2.776796e-07 | 1.654033e-07 | 4.092457e-07 | 9.172 | -2.884000 | 6.288000 |  
GRB110820A   |    501095    | 1.803408e-07 | 1.425785e-07 | 2.153794e-07 | 2.475621e-07 | 2.111709e-07 | 2.779035e-07 | 2.473683e-07 | 1.835626e-07 | 2.846453e-07 | 1.700843e-07 | 6.232096e-08 | 1.899040e-07 | 5.647341e-07 | 1.544949e-07 | 6.283101e-07 | 8.222503e-07 | 6.746898e-07 | 9.404465e-07 | 1.209133e-06 | 8.509893e-07 | 1.434313e-06 | 274.4 | -3.072000 | 271.324000 |  
GRB110818A   |    500914    | 5.735165e-07 | 4.936577e-07 | 6.305593e-07 | 1.035657e-06 | 9.613375e-07 | 1.112746e-06 | 1.383490e-06 | 1.274283e-06 | 1.496187e-06 | 9.685586e-07 | 7.825748e-07 | 1.104551e-06 | 3.184900e-06 | 1.774744e-06 | 3.900281e-06 | 3.961192e-06 | 3.688043e-06 | 4.223534e-06 | 6.177403e-06 | 4.751665e-06 | 6.978882e-06 | 131.6 | -14.164000 | 117.392000 |  
GRB110808A   |    458918    | 8.756055e-08 | 6.534890e-08 | 1.097484e-07 | 1.254147e-07 | N/A | N/A | 9.523321e-08 | 3.429165e-08 | 1.407630e-07 | 5.694011e-08 | 4.161581e-08 | 8.910425e-08 | 1.772223e-07 | 1.259936e-07 | 2.871762e-07 | 3.363399e-07 | 2.419404e-07 | 4.414163e-07 | 4.901717e-07 | N/A | N/A | 45.04 | -0.272000 | 44.768000 |  
GRB110801A   |    458521    | 8.327783e-07 | 7.502734e-07 | 9.163247e-07 | 1.322481e-06 | 1.244227e-06 | 1.402005e-06 | 1.462512e-06 | 1.340910e-06 | 1.584198e-06 | 8.345636e-07 | 6.308257e-07 | 1.004753e-06 | 2.169349e-06 | 1.196298e-06 | 3.636047e-06 | 4.452350e-06 | 4.133514e-06 | 4.773747e-06 | 5.787080e-06 | 4.745253e-06 | 7.011798e-06 | 409.1 | -24.088000 | 384.988000 |  
GRB110731A   |    458448    | 5.302257e-07 | N/A | N/A | 1.210628e-06 | 1.172980e-06 | 1.248104e-06 | 2.157400e-06 | 2.128731e-06 | 2.239757e-06 | 2.049655e-06 | N/A | N/A | 9.633425e-06 | 8.196925e-06 | 9.264902e-06 | 5.979994e-06 | N/A | N/A | 1.319535e-05 | 1.260378e-05 | 1.380005e-05 | 81.33 | -1.056000 | 80.272000 |  
GRB110726A   |    458059    | 4.284911e-08 | 3.544392e-08 | 5.028191e-08 | 8.107963e-08 | 7.150751e-08 | 9.097493e-08 | 7.317148e-08 | 5.688553e-08 | 8.867101e-08 | 2.068196e-08 | 8.177899e-09 | 3.950407e-08 | 2.793520e-08 | 9.165831e-09 | 7.775922e-08 | 2.177819e-07 | 1.874398e-07 | 2.507159e-07 | 2.250359e-07 | 1.891349e-07 | 2.826128e-07 | 5.876 | -0.864000 | 5.012000 |  
GRB110719A   |    457553    | 3.167000e-07 | 2.644222e-07 | 3.696477e-07 | 5.459439e-07 | 4.869204e-07 | 6.072225e-07 | 6.328314e-07 | 5.455543e-07 | 7.204401e-07 | 3.530189e-07 | 2.157238e-07 | 4.723327e-07 | 8.381044e-07 | 3.344321e-07 | 1.580913e-06 | 1.848494e-06 | 1.630302e-06 | 2.066132e-06 | 2.333555e-06 | 1.777330e-06 | 3.139338e-06 | 56.08 | -2.364000 | 53.716000 |  
GRB110715A   |    457330    | 1.874136e-06 | N/A | N/A | 2.531695e-06 | N/A | N/A | 2.626159e-06 | N/A | N/A | 1.681246e-06 | N/A | N/A | 6.083890e-06 | N/A | N/A | 8.777306e-06 | N/A | N/A | 1.329325e-05 | N/A | N/A | 24 | -3.144000 | 20.856000 |  
